,20.0-,1.0-,3.0-,15.0-,30.0-,25.0-T-H,0.0-T-H-I-B,3.0-T-H,7.000000000000001-T-H-I-B,0.0-,25.0-,1.0-T-H,7.000000000000001-,30.0-T-H,1.0-T-H-I-B,5.0-T-H,10.0-T-H,20.0-T-H-I-B,0.0-T-H,10.0-,10.0-T-H-I-B,25.0-T-H-I-B,3.0-T-H-I-B,15.0-T-H-I-B,5.0-,15.0-T-H,7.000000000000001-T-H,30.0-T-H-I-B,5.0-T-H-I-B,20.0-T-H
IE,7.321037819761718,92111.29983902822,13606.803330750248,5.059420114205956,6.033755099220649,69.71924909840291,144712.5866102823,24019.92383629329,22073.980098718865,387851.33726623177,5.767692792763232,32489.326894559414,21.88336597531655,61.312447785815706,116724.29941347335,9810.541147242668,29.762122491972434,167.70665766275744,43691.434206834674,7.958691033675338,5459.671033092261,75.03988420322369,47364.535998112726,29.498477575423898,49.847349037726396,5.731350856976939,911.2317117686674,10.077003805253263,36390.00243497012,8.04448417935118
IT,10.772427804869425,16112.05291109251,148.1007089830466,8.140144183410538,9.741379094754471,118.32065287040874,206.60811701600193,98.40763203565533,122.71515319288957,418958.6899542905,8.93163370532584,169.30109695128857,9.821456300335093,105.91843909329707,105.3966839791855,108.94270176110453,7.151703444782138,9.978409463570765,390.1079564281491,8.244054822455329,17.53624016738972,11.26661506670952,15.2233240573959,9.79830736017799,22.13481890913183,8.011729353219902,126.61126315329258,14.861425919661416,90.43253783388504,11.045383637666081
LT,5.0214388917584705,29.229880219638556,8.051586258002855,4.148559559014451,4.667158130995567,58.07820489942819,260.6971560944986,116.91912515429594,97.62047384577437,85.48051431140397,4.260840862757031,290.2029387668993,5.80671236493604,50.39844392428386,110.66285580297043,89.17842662198261,4.747306102379546,7.545826153727388,879.0558768370095,4.5845173387797935,11.761066661093272,6.7266201181539325,13.513477255845151,7.097068909974066,6.448358527211754,4.529186282616428,87.31223626085405,8.400931798601945,74.00739288663037,6.23625066733819
LU,5.102629217068688,126870.7025128305,70291.74456594305,4.155875678444691,4.597645871003712,57.11222132390113,300.02254981290133,80.65141179809366,120.70628011298712,221108.77635426662,4.106205591951176,289.08990435598355,10.704820913933732,51.39411326432523,124.25605295664222,71.74355278056008,4.067376598321713,5.9078291600650035,941.3770315411853,5.016941410243433,15.992914263499053,6.018084961744483,13.778546874379916,6.961491515898372,17180.81694864345,4.334252592576233,75.7925730176846,7.287494756437061,78.07919089752328,5.748305898318665
LV,5.0829942443802825,29.94272923527742,8.200497588397962,4.205983954099651,4.689316063784318,58.19304080413099,321.34315999400167,118.2149758695619,105.77455907276291,85.70391534093247,4.3105048272838395,307.9210857747143,5.8383035036482,50.45248663460712,133.9495761710415,89.54046790827516,4.762093537706557,7.604237628137165,942.4310826215236,4.5643496800720795,12.15281469109261,6.745657701898883,15.298238779026686,7.170455533060464,6.543312726786285,4.536273069085147,87.61423573480339,8.438229930975723,85.47806174303443,6.266723296845321
ME,3.8298321297681985,4.692044052659078,4.92582197856795,3.165345586616845,3.7584164154755513,51.40813388384675,84.87440257042407,39.300025527586314,53.777745615602655,13.000530020571336,3.324738983833262,71.41101791450804,3.6114029809105594,43.325087168866204,45.01597358992472,44.86220022207917,3.191378724501012,4.6906737817137545,167.03918227510152,3.2564985308982033,7.1620020566292,5.1606208393713935,6.438641433174709,4.046186566551397,4.390138489272323,3.6407041735587287,54.9251937719508,6.40607848543984,40.18831359443256,4.856147828045404
MK,3.86556037791749,4.49042174728674,4.946161001295183,3.2037926294691066,3.7947724754878305,51.9640244511902,103.83579745236462,44.97651352954747,53.782060750853084,31.981439643375158,3.4122359100998194,82.59283160314678,3.6474437227227328,43.92171775590601,50.304804070188084,47.93973916673188,3.3017512794718287,4.806352558381058,198.3359818963621,3.3240596019840556,7.250485256091315,5.255500843685562,6.829432474573611,4.106773447759075,4.410854488359862,3.703324422988208,57.022975443524196,6.509434091334439,41.092205730276895,4.93393014608995
NL,6.2771387950261985,680099.7095789748,133026.12691459045,5.272317146135522,5.537549745830774,69.83262482850941,2628.390034797327,226.35163618634385,365.00611990011924,2933243.5883617387,4.99108536542729,1490.4975578531455,10.805621468429624,60.36274583812304,668.6372475112935,152.01043954513716,6.270750426864891,7.88425316451337,6317.979274921375,5.993089085722469,41.63074529140647,7.772604442285133,57.9226475630798,13.689664191011614,21.400065102191892,5.453211196118229,143.94853551042291,9.668202870135348,226.60682025930265,7.539729171500773
NO,3.5882551458408156,2.74335023854919,3.4362750066616305,3.023955341574646,3.409206495726454,50.50289895664961,72.47429779206563,34.951503320778976,48.35492986965894,3.636980087567146,3.0591999268590273,56.30200182690882,3.4489921623523037,42.87357583719587,40.619332266410815,41.56128951978793,2.9959211534788066,4.590147635304237,125.70358955975955,3.2271592129237545,6.56259069097291,5.089800834043532,5.9331890674207175,3.707257537978072,3.8396992858161116,3.5040775656930854,51.48647515580346,6.373486204379587,38.114364495598316,4.753079701901142
PL,5.1392497442023455,368220.9117429162,716.9509635765279,4.237024596038479,4.792652939261812,57.71339166649868,838.4609735793142,206.52123930940084,151.12042562223584,1710187.5844785776,4.283259029004284,732.8971239928665,6.360304775628299,50.10942794658118,312.70970807616743,114.1348245377694,5.27580581534416,8.218949012783346,3407.08546862629,4.764349649872562,17.15029135677269,6.842508112598695,23.298712322467004,8.904682389751192,9.525994045644612,4.601425168293833,100.03606640621355,8.23415690565885,119.1555019400848,6.243017577949667
