,20.0-,1.0-,3.0-,15.0-,30.0-,25.0-T-H,0.0-T-H-I-B,3.0-T-H,7.000000000000001-T-H-I-B,0.0-,25.0-,1.0-T-H,7.000000000000001-,30.0-T-H,1.0-T-H-I-B,5.0-T-H,10.0-T-H,20.0-T-H-I-B,0.0-T-H,10.0-,10.0-T-H-I-B,25.0-T-H-I-B,3.0-T-H-I-B,15.0-T-H-I-B,5.0-,15.0-T-H,7.000000000000001-T-H,30.0-T-H-I-B,5.0-T-H-I-B,20.0-T-H
ES,0.7722875868578986,75914.33572146922,42802.781650822275,1.314205738940808,0.5221880187376167,396.4437157401101,332559.38705645734,156851.00247920642,263935.28797828994,22410.40607432949,0.4452774882096059,163596.8353934812,4229.940537913009,119.80466213181455,321159.9682499048,129036.23356973178,123428.16701341524,231111.65092597294,164836.24968747978,101.94488533311585,247071.44508497676,154401.4906345086,304604.30378613045,242848.6130653919,7552.563387697663,52716.31841943922,128236.37640565491,16155.45151736494,286071.2167581535,25025.837337326375
FI,0.13952058685730015,0.9389720341434156,0.6694443402288925,0.14129019052506492,0.12059948750355373,1.7285921945243148,508.8033120847991,84.71752150143189,180.4736409957584,1.3510786976601386,0.10218658874470898,465.846994353463,0.3602271203971703,1.296032296904326,279.5963613494028,44.90784851844118,0.7032247807770634,1.307691453496823,893.4402520470004,0.2765649431011319,71.11070892315371,0.45907244385154555,27.626289081503465,1.9557366330992707,0.45008191316070995,0.30120046676499596,35.80871047867559,0.6024007856054092,179.6873837516704,0.4188293909493406
FR,0.2009228738130554,2.5397653023050246,0.7172315010610902,0.2184440018098387,0.14647895088774215,2.053756112219446,12595.894678072847,14.901269195825995,41.47165751184689,1.7487945537040661,0.12463043443434665,29.71294996852821,0.45991651849292814,1.566768037076811,7643.313111033025,13.332545542304318,0.6440078537844257,1.309407046401014,71.61302696677494,0.35956457787398144,4.830054913306398,0.6945277832876118,19.618963652058564,1.8890040587562134,0.5322648561274003,0.499600217222375,16.438012767951168,1.0282036171767674,33.010934210398524,0.6730640095525795
GB,0.4767372997733441,5.269529764263255,1.0208338424524543,0.46029875913608503,0.36468826906218466,2.874637527642979,823.0515981173198,617.8509837590738,4661.597052706434,1.967136294459256,0.3257444631918875,631.1152747478266,0.8295038400886647,2.9852625654207836,312.7189124081435,825.8287203139027,349.43288446666736,1018.4314291406284,679.5546025226307,0.5188358749204293,335.03132532605537,200.97361589932262,347.34335539865776,313.26688098343277,0.9246767019573452,1.0384608612513726,848.7753512819393,1.8452903314598652,2157.3606989738046,0.9294844357073545
GR,0.28442012002707745,1.58239523591174,1.13854535824625,0.2758580384605363,0.20502625158570192,5.2938876342615595,28728.588877104223,64.3453954651614,8744.177791215758,7.245429653429755,0.1771870383970684,238.39851205117978,0.8776108766415278,3.3970045648590728,24935.935123998406,19.01586302914116,1.3053483314603425,2.402577913388229,958.2950840134653,0.42136567629334015,4150.6168251679765,1.44832906759629,15420.703751823807,31.98971690102409,1.1584343926889704,0.9547045544210613,22.447909521149295,1.520868655987309,11798.517892843698,1.3021861432276485
HR,0.2482921732861991,1.5769985676390208,1.4504785294721287,0.21015289634419979,0.16981121311816402,1.5947394507420554,47.790118378176714,15.242874584082873,22.907389614027696,2.284943108844562,0.15257400867159793,23.33346559516582,0.8017677508442345,1.4076488757751928,17.547954457919595,12.739581923848359,0.7283720692665989,1.5102762218060328,44.68652816944906,0.3546778613531941,3.225501737404259,0.5953581989419324,2.9929735777529887,2.0204101651277377,1.3485621217609551,0.33816137953485736,15.912762961926287,0.4674295692295073,14.582454351575217,0.3543732291424243
HU,0.19385350744860047,1.1099942167587666,0.7985585913954585,0.1911187901553699,0.1427395530510911,1.3645575088633253,36.26112373267365,9.030174543437408,15.159316031815758,1.9190190071740827,0.12182334637112932,14.40701541172815,0.5288621675145629,1.2602083022580097,13.605387968748882,7.6376872152361175,0.42816142294212334,0.9830683203468904,27.043073317510398,0.29657919553218115,2.11987582917134,0.50228554368312,2.1595864325512566,1.2487030190888722,0.7540241884673502,0.24607390926144349,9.072449955005718,0.4541455957054401,10.613881711649466,0.310256298236044
IE,0.24426716735813653,1.3726145770570257,0.48222831408371547,0.2300148102246542,0.19331272042991623,1.2395520543121519,867.3588927093449,2646.179811357465,2681.6374213375866,0.8045493113040998,0.17058186871229628,3345.430463309438,0.38350178469799057,1.2846229107247573,1981.371120748796,1990.3239076929995,696.0900530499038,1358.0133884585123,3482.979795075035,0.22041876049471154,3888.01640783874,11.93300653955401,2420.8783182086986,3503.208456829308,0.3739418415040444,0.6123785096926031,1361.99579493381,1.053075214473165,2431.6172345735304,0.44193000250255854
IT,0.5922742793631676,226260.01899544563,161408.88521363607,0.6757478019568459,0.3981982094536427,10.42167179599549,672532.8687013878,322052.36754725163,532952.482725613,180790.623297463,0.3470399315349252,333796.5305095315,18953.430048334587,5.473857340427161,667730.8830761596,287898.7699298337,164592.80940088272,288926.04065886996,343683.8477942644,7.597545403712515,484688.5919494468,114918.08703535303,601630.1847214571,425718.9549223321,91982.54291018215,81664.08698261053,244268.19729458514,19326.797403296416,556810.4189366719,6584.6462873992605
LT,0.1419087470420568,0.45397134736287886,0.40071655361612424,0.14553833735815802,0.11517826666215453,1.7031466363459855,34.56246930525009,22.166310547441338,10.320808706274732,0.5061563345778397,0.0948405521132678,41.93515696022462,0.27761032180832446,1.2949127268028908,13.604195483193871,16.857402830845622,0.5631208868769922,1.0134529476309564,90.52364609425592,0.21836911395776815,1.6377785088168493,0.42715168458110525,1.9556064805526694,1.2621279573664603,0.29990952425267203,0.2994416315251584,17.908167629618106,0.5557372158063574,9.228462108928625,0.41458453744270213
LU,0.15660662818311216,0.7608548172533167,0.427970411442027,0.16360154393436205,0.11758718339787683,1.5896209738538043,1208.576718419572,20.730035848880288,2429.8272748931145,1.0268067721806533,0.09729091996134012,77.21765491639925,0.33492198754008407,1.2654713472724488,1453.7012808755267,15.195197864412048,0.563907156327158,1.0863249284142178,201.56666415851453,0.2507875606661009,2598.63475531352,0.4469361985701494,1601.0416619925038,3.65002989462415,0.3987878027589727,0.3494024610617877,17.87470988177129,0.5553359413411505,2344.174715100773,0.44034096142679957
LV,0.14164158705740765,0.4535004399575345,0.3999496262769582,0.14517004524234522,0.1147237684191304,1.7071265189450875,54.8249871519251,23.026819897580143,12.418543837759572,0.5064648654515924,0.09466830971253593,44.84954622873701,0.27732676981613824,1.2964286795050375,21.49257087347707,17.0268646475028,0.5660187570782913,1.056194859958234,101.90242791140886,0.2161810944316581,1.7568396432420117,0.4279232849435151,2.5234086443840638,1.3489725288681247,0.3009594493504107,0.3004992707869837,18.124159636150186,0.5553994641572161,11.81613669284581,0.41577746272487404
ME,0.22569375004153872,17.75722144231846,1076.0249927993643,0.19761818386025876,0.1636870240874203,2.3210986637830446,13798.754407545659,180.46467215647166,10511.30731111189,4.8622278562299615,0.13838033803825156,885.8129932375031,0.9480556685705903,1.7220683110758868,12334.270337030024,46.08703373951474,1.8960637427678897,2300.405829013039,1898.7972699376428,0.37033200357993046,11448.085040503467,1.319899116136612,10285.7255604943,9653.45861748731,4.181014998831979,0.5593489684950681,46.61764689495013,0.77322569282962,9970.698069562357,0.5149712647017982
MK,0.2532167710768677,2468.3217149294505,1479.6881417616682,0.2347631553594676,0.17740037852748655,3.8042919591937476,22012.33146904666,8450.144002255425,16737.478835833557,2385.8291439973905,0.15799904310535146,8760.034049616736,1.2292468294549344,2.706274106795872,21650.972375625588,6139.9380858479235,2292.9596366213163,12709.044786271554,9912.484937830672,0.518499324308404,15310.284128395599,5.155641810285473,19893.612305515948,13600.921714732498,5.373962565994788,1.5872044815926079,3818.687426365843,1.5910746394031734,18993.83888177953,1.4672559634501012
NL,0.18629237774994076,0.5884121458525791,0.4267173146600521,0.18823705540091779,0.14107576735262348,1.7943572426373637,56.703839879356124,9.75822339166861,19.583465413972746,0.7229329103528613,0.11655393469972113,18.531297179452704,0.3449728860716502,1.3747291014772265,31.18684923864383,8.14978497389861,0.4491381263171559,0.7499113087270518,37.33179200216848,0.27403513319070094,2.5828579129099056,0.4366114651341216,3.292673140627939,0.958524753765959,0.37809916323870585,0.3558687207114271,11.724120857151789,0.6375896938368298,19.142625110101182,0.4931283831266773
NO,0.093882750879144,0.07927949730015697,0.08458996756506697,0.09074447813055378,0.08585190573739067,0.8795905599000441,2.4023432861514564,1.1993942292359359,1.3607884743176424,0.11782043743922006,0.07050384799008341,1.7762337169725515,0.10569689131540276,0.9765165466030743,1.1801037638232668,1.1200501365758504,0.07075383091628852,0.11845182066534628,2.5405076506511164,0.09591801298129296,0.23490218142005026,0.11800335562739833,0.18544872397417264,0.12073678101845986,0.10442016610752285,0.08956016095737115,1.6817563206414938,0.17861047763927934,0.857417592917612,0.1489175285506054
PL,0.15001922235265253,0.723667974528797,0.7044790758971381,0.16148087080870344,0.12356845381826723,1.7523178580691954,5030.775826418279,7024.866511681026,7614.759301620644,0.8625399268859291,0.1018041006655635,9317.830947408822,0.37043781163265765,1.4090715961745768,5298.507792274279,1067.9294345095975,0.8633344809023156,2.997795326297547,8701.967268965453,0.2540695949356181,6129.383494511029,0.5099967839465331,5743.081842191947,354.75111609852985,0.4207885088022514,0.33723509668419727,40.64477398385049,0.6314325534507884,7134.513364293866,0.4576000314029965
PT,0.3038058461059199,17136.917907015253,24918.416782962933,0.36386167559377075,0.20780015814734673,6.626011456507825,164.83570830351516,68.3127235574363,63.936423445519374,14875.398210470265,0.16662081957118466,104.18929118634465,9520.17146199453,2.9250146640629815,58.599454812428576,59.98323873010235,13.406599002227782,7.025018867297862,278.59127541345725,1.7445848204163903,12.040696960034913,5.743238215454627,10.600081400254133,7.9122272564863,23197.51325946054,42.52331179518515,96.0407266315816,4.9201587991129205,42.140029141615884,20.270518728221358
RO,0.24301618359777452,4.314217566858651,2.0604088534706992,0.2314668904653348,0.17948972644705152,2.3987580440501297,29.963885147873068,18.511081043553077,17.68227403298354,12.139646594150046,0.1507120673804766,27.45884548052737,0.9370978241267782,2.223066500188814,12.098368390855661,16.912436283524954,1.0518133990887664,1.4262689154347337,52.024950361352296,0.4665018449313303,2.7040162565767716,1.0009205109659014,2.0247821870368545,1.4447348529176907,1.5369466665884726,0.5641020344097066,23.491854964760396,0.7150495498948511,10.961345413518318,0.5585553788570429
RS,0.2596141877945214,2.399739332317356,2.478497462049041,0.221764506727529,0.18271530211226383,2.8285453545447554,49.772022453312815,42.06418829235734,24.478513992676618,2.8578237294450024,0.16491756644096217,68.81713835461703,0.9028656637949202,2.2870690851746844,19.01233288557317,28.433362594037,1.8706456730077194,2.308146424003715,117.5198529867678,0.4173342622142546,3.510847272929193,1.1876055362040416,3.0692743840827923,2.4844220883853634,1.707569449129714,0.7300525283905989,39.81970570330715,0.824027045884894,15.119810172100104,0.674666917371722
SE,0.13483756232780442,0.2387285738039835,0.19638024414830044,0.12330653750954829,0.11900045682319299,1.7077280059216975,9.41909487087261,11.383329777931731,4.564327977754148,0.42003751580497595,0.10199963882056526,18.996928770187356,0.15895735860182292,1.3009055978480972,4.487990535788377,10.46075317002114,0.4106642650956581,0.598582906187533,35.51585855316222,0.1525992956199166,0.8553708811503482,0.35544240911770786,0.648243770246247,0.5741730407482818,0.18354027467246395,0.27496174234070586,11.792371772956141,0.5308915682896252,2.8720078847420347,0.4024698447525811
SI,0.29137287839607673,6566.935637133644,5928.183688217679,0.2353297682435263,0.18675143920484355,1.8996507262165074,1536.8690032642626,688.3989033814258,1374.2378905470941,3250.2016658418497,0.1699128046638767,1180.1172650051642,1.811111036971341,1.535878029526036,1248.0521449683922,240.26403954357716,2.4696509212450737,7.177417012670309,1459.9333995112486,0.4760115717644301,526.7607420274671,0.7945278280775725,738.6011800458299,156.07220957744346,284.14082896854774,0.4818489518134836,55.8742555228718,0.552621142785203,1751.8780536487666,0.4404984276367676
SK,0.15232084878647564,1346.6549806688383,1.4058862520394662,0.15503017565628535,0.11979902229171435,2.028436082128179,8342.127204098806,4391.938570982257,15198.117972660539,1.1767658940888484,0.1017232784189093,6716.4707282069885,0.3970807685853861,1.258285204338117,8560.769584905504,4022.6842813217795,600.499491429365,6390.095878857786,7364.916061386366,0.23869250853862056,17693.086986431263,0.5357392687479434,11191.185888774235,15715.424089776125,0.5764334328957232,0.5567138323384403,3001.26988382772,0.7578227605692589,12096.348696579693,0.5923443768909306
