,20.0-,1.0-,3.0-,15.0-,30.0-,25.0-T-H,0.0-T-H-I-B,3.0-T-H,7.000000000000001-T-H-I-B,0.0-,25.0-,1.0-T-H,7.000000000000001-,30.0-T-H,1.0-T-H-I-B,5.0-T-H,10.0-T-H,20.0-T-H-I-B,0.0-T-H,10.0-,10.0-T-H-I-B,25.0-T-H-I-B,3.0-T-H-I-B,15.0-T-H-I-B,5.0-,15.0-T-H,7.000000000000001-T-H,30.0-T-H-I-B,5.0-T-H-I-B,20.0-T-H
ES,15837.627268583696,72300.74917181255,66507.72065651776,16247.907263793028,14061.022327390328,400.52218287083525,1797.2870973185861,306.12231117114106,2401.6046797521467,70968.30129648506,14061.028868183132,148.77210179719543,53768.545370944164,540.1827198524767,2052.698936597243,1489.8973454226004,1407.2355896809916,270.11954320099323,333.2450203183722,46516.58826879551,2392.369173386376,351.2419300119034,2377.841488097548,1192.7224298892131,59558.779605119846,783.3116719867667,1673.2403213433556,265.8443546889429,2392.1445813412365,447.4133505676307
FI,519.3356650726147,5058.915689167165,1120.7900177394295,490.5022493876407,1.7635600994733045,1.7088229221310014,45.85658928239496,15.803758550537971,20.134251331834605,4791.188167181196,1.5316705643900193,29.723475141434502,1006.7884450680236,1.2907523175235347,16.59659310105401,12.059056684854076,0.46257505876254046,0.6519794963677392,58.67533345163222,843.0561773682668,2.768366280862342,0.3653635123120671,2.174498273573625,0.8070484044111851,1015.2268508878112,0.28683663991498454,14.515039250332702,0.5199491927183318,10.919825328422123,0.4065840262455725
FR,12264.169250217783,57199.998719989555,30595.630912378,12264.166873593604,12263.88670814351,7.156190759265228,11.413690372863776,8.100357906617603,5.953998319968601,30594.327942828175,12264.156967542856,9.31205132785881,18750.892602328822,5.764758296171228,4.823055773957431,11.183224366632158,2082.7366945335557,3638.379230233777,15.382400762471695,15059.687130632152,1.4125530377109896,2988.2073992020487,0.7954622284167437,2.896864290409602,22379.756653936078,847.2904677938137,295.75255921253665,2198.5915958499677,3.799638145570306,325.15462419222274
GB,5268.187789467637,44532.140272880424,37523.405610494876,5349.058649435088,4664.150852723413,4.418191370952695,723.2487429147775,36.37598137943978,396.90997652419026,39897.69181946169,4667.424720732058,53.25242291158566,27914.440086223476,6.09544656531443,613.8540322236254,32.43244556277998,2.054564047504074,2.621885338590475,106.51635406704808,19818.171053135648,156.15097444876477,1.921606826332483,686.1170709802041,8.842599334351497,33244.47530625368,0.7515389488799361,44.66951067265458,1.5115496280227025,636.237736666365,0.8279330743344724
GR,5137.739414841297,19769.77063711412,19188.02362188649,10195.13399136473,3315.799051710479,16316.789813293806,19046.022034961767,18181.90138449339,18890.21083357943,19972.887866274144,3315.7938951145206,17417.748571008913,17437.708116913353,14967.708612841372,18926.221751454115,14867.620152157453,17620.6595365488,20960.51472480314,16526.712575408226,11341.434033571875,19978.767783089086,19822.867060904657,18662.42684548849,20118.48345366493,19841.862335011516,18424.853754513544,15578.288574721715,15667.046923484124,18438.631172135778,18184.674807271054
HR,1934.0846148536214,5037.152412147838,5448.253255900133,2998.9524502530776,1575.8195237960713,815.1830147277251,536.5326255580803,1801.4776207616023,1174.0633847049437,5061.038799982732,1575.8054281491325,1482.0788642806644,4367.551987273192,92.7950102047175,547.9170994653983,1848.2817563463889,2371.349901816588,3107.1839741998074,1263.2320085936794,3697.825237627156,1878.0765851755748,1997.2804344746942,920.0459981080218,2310.6293537807614,5333.9419443181105,1070.4761655564073,1913.3101811123504,997.9248024297876,975.6277135964625,1070.1329942701864
HU,1014.0365021349471,7501.287411182905,7501.248031013534,3545.9300227145595,1014.0409681809333,2028.2743655588317,1158.7551157995574,2613.0431325433965,2191.266555897116,7501.255059938202,1014.035905991231,1873.2767056645275,5833.447849628471,31.806232828031252,1121.2474275234958,2917.7695235551378,2882.155133059943,5279.339835326391,1549.5218284501764,4542.412022574316,3596.8007436572484,4802.676133241942,1776.7251406762402,4854.04728515427,6615.990820957253,3136.6346820299045,2915.627546592878,2274.119690786459,2057.4959290168845,3557.220031181389
IE,507.784292019952,5159.33401165047,3984.0196308003074,747.1289166608351,130.06574668266782,3.0988021931142935,40.48408626896074,18.920629188761815,19.04315552456577,3984.019981602166,130.06346371155206,28.26827227408812,3303.35370818537,4.743212935327229,13.352916109323163,15.978421435116763,1.228054383068876,1.3796038396842025,56.35638439068868,2621.3157354933896,2.741084807801578,1.2090344482534554,3.131656809798442,2.300108138447229,3839.886219867313,0.6101800537254396,24.04369318709186,0.8977207381697676,15.377225807323278,0.5631049402127217
IT,16745.11254711713,78537.87224602635,78657.24746451458,33020.901648792955,11093.550008883907,1303.2898330200846,2444.9848868202816,1806.1655430596552,1979.7480413926862,86229.97239801697,11093.571009173196,1829.341940032766,77297.57679628095,1094.4526063858482,2294.361935801604,1523.8282444996119,2820.677869045725,7232.008121818827,1893.1406642701852,56706.9949249489,2169.277570847047,3391.8401113021637,1612.3808075361378,3022.1002411298805,78759.3630416952,2614.961275136955,2383.418876718851,2035.042484144568,1722.6901549083866,4420.997156673946
LT,65.43243944289469,677.9130757314617,427.65552080684154,202.10347959239058,2.877494886973596,7.954822081731611,19.563777828808757,27.34335503952799,12.543586644313653,216.107284059003,2.713181265570376,39.77215543326271,339.03025078075933,7.6617787517780735,8.047986504199752,38.398231548150505,9.617738435048658,390.7540964111356,66.99017074731171,339.0320604264397,7.620679141619032,390.977098106594,1.5973794273123185,306.8128927731783,339.03198350661313,9.162242655257822,113.97535596128573,390.092777801576,7.486229163491834,8.833774253197758
